x,y,z,c
-1.336709,-4.750856,-0.742321,4.000000
7.037992,5.789976,-0.430335,4.000000
-2.036299,-5.818837,0.764037,4.000000
-1.784902,2.373705,0.155173,4.000000
7.041378,5.789060,-0.439476,4.000000
-1.377661,-2.414305,1.494929,4.000000
0.796367,1.474842,2.043324,4.000000
3.421671,1.829012,-0.864731,4.000000
-1.985820,3.322445,0.661709,4.000000
6.812913,-3.941615,2.024395,4.000000
1.285241,-0.111825,-4.067031,4.000000
6.777911,-5.002913,-1.107538,4.000000
4.599664,3.258838,1.654484,4.000000
1.704615,0.187662,-1.655099,4.000000
-2.518880,-5.308872,0.795456,4.000000
2.426486,1.293156,-4.397932,4.000000
-1.773064,2.373113,0.280576,4.000000
5.325389,-0.008558,-0.036290,4.000000
-2.315841,-5.857548,0.782829,4.000000
2.135875,2.750153,-3.424815,4.000000
1.985001,2.870477,-3.418757,4.000000
0.481291,-3.564264,-1.852187,4.000000
-6.024893,0.534601,6.224147,4.000000
-1.328191,2.722392,-1.564339,4.000000
-6.599291,1.020214,4.743952,4.000000
-2.077477,3.705028,1.098337,4.000000
0.908606,3.935316,-1.935241,4.000000
4.574503,-0.080417,2.656051,4.000000
3.382821,1.788973,4.439992,4.000000
-6.099141,0.690225,2.895595,4.000000
1.252696,4.046772,-1.342570,4.000000
-2.744155,3.408347,0.561158,4.000000
-1.993594,2.903579,1.148630,4.000000
3.744507,-2.353726,-3.454490,4.000000
0.944199,-3.315631,7.546397,4.000000
-6.501395,1.153487,4.029485,4.000000
4.502223,1.649603,4.030600,4.000000
-2.576850,-5.784611,1.586563,4.000000
-7.012223,0.718974,-3.088265,4.000000
1.094795,3.902404,-2.095693,4.000000
-4.431611,-0.551530,1.536055,4.000000
-6.464602,1.175323,4.264334,4.000000
4.443965,1.647298,3.988865,4.000000
1.251194,4.250879,-1.050857,4.000000
1.867497,-3.591844,-0.641754,4.000000
5.661294,-3.870315,3.784598,4.000000
-2.698758,1.800784,6.630821,4.000000
-5.534310,-0.012566,-3.630626,4.000000
4.308546,2.519788,0.565569,4.000000
2.680779,-2.702590,5.891113,4.000000
-2.450266,3.468039,0.455856,4.000000
1.250099,4.211052,-1.103214,4.000000
4.544477,-0.000329,2.684205,4.000000
1.135604,3.882545,-2.157291,4.000000
2.925718,-2.405330,5.892101,4.000000
-7.012618,0.744649,-3.085406,4.000000
2.759276,-2.596700,5.892948,4.000000
-7.026160,0.730803,-3.076324,4.000000
4.067697,0.755506,2.975635,4.000000
-5.451447,-4.263636,1.572288,4.000000
1.362951,3.680957,-2.647339,4.000000
3.323962,-0.176557,5.920994,4.000000
0.445227,-6.414578,0.595481,4.000000
-5.921891,0.858729,2.115607,4.000000
3.673493,-2.649289,-1.452313,4.000000
-5.874257,0.838854,1.895444,4.000000
-6.113816,0.517847,5.867341,4.000000
4.458289,1.649654,3.945562,4.000000
1.842535,-4.452094,4.140390,4.000000
-5.942577,1.550090,2.941738,4.000000
-5.904626,0.355915,0.437820,4.000000
5.655547,-3.870941,3.781469,4.000000
-6.537753,1.160352,3.983323,4.000000
-1.454641,2.707626,-1.503988,4.000000
2.369746,1.010028,3.701673,4.000000
-1.400976,-1.412828,8.131606,4.000000
-2.208612,3.727173,1.108837,4.000000
3.010479,-0.231042,4.956457,4.000000
1.262655,5.762819,2.123966,4.000000
-2.060359,3.489757,1.063648,4.000000
-2.090195,3.856163,1.230328,4.000000
1.154950,3.879417,-2.213384,4.000000
-6.367266,0.574694,5.780857,4.000000
0.394137,-6.436065,0.463608,4.000000
4.697335,3.145123,1.629740,4.000000
-2.187419,3.506710,0.338653,4.000000
0.948640,-3.320861,7.540356,4.000000
-6.453125,0.735961,5.514385,4.000000
-1.597652,2.093600,-3.601494,4.000000
-2.574870,-5.759782,1.628321,4.000000
-5.787305,0.320521,0.742530,4.000000
1.561043,-3.528629,1.415371,4.000000
4.547015,-1.375882,4.341598,4.000000
4.431103,1.650201,3.999588,4.000000
-6.416438,0.792132,5.442578,4.000000
-6.897590,0.754778,-3.167003,4.000000
5.278336,1.985662,5.031465,4.000000
-2.540173,1.856067,6.633298,4.000000
5.645375,-3.869370,3.781909,4.000000
-3.347158,4.394828,3.223002,4.000000
4.788562,-1.271685,-1.652652,4.000000
1.254706,4.225438,-1.101234,4.000000
5.503625,-4.554208,2.440634,4.000000
5.183908,-1.194009,-1.549514,4.000000
0.915031,-3.318273,7.566736,4.000000
-6.426835,0.692976,5.592366,4.000000
-6.598745,1.013893,4.770177,4.000000
-7.018410,0.725001,-3.084935,4.000000
1.628555,-4.032598,-0.619690,4.000000
2.146938,0.546248,4.007253,4.000000
1.337719,3.716315,-2.600390,4.000000
-2.479458,-5.592309,1.702156,4.000000
-6.436973,0.720512,5.745115,4.000000
-5.450180,-4.264216,1.573369,4.000000
-2.109812,3.383592,0.784659,4.000000
-6.371046,1.218064,4.159627,4.000000
1.106535,3.927539,-2.025113,4.000000
1.347445,3.707174,-2.588906,4.000000
5.260291,0.364347,-2.853053,4.000000
4.688648,3.118007,1.625924,4.000000
-6.217433,0.423573,-3.444490,4.000000
4.679958,3.090406,1.607433,4.000000
-3.325474,-2.112268,-3.199614,4.000000
-5.027936,0.878373,0.598640,4.000000
-6.530324,1.857303,0.384400,4.000000
-0.101930,2.630187,-6.479793,4.000000
-0.244770,2.521302,6.666223,4.000000
-0.092612,3.023853,-7.376031,4.000000
-6.195382,0.976081,1.159764,4.000000
-1.143372,2.601030,6.688976,4.000000
-2.049136,1.329269,-3.713650,4.000000
-3.333820,-2.673073,-3.182772,4.000000
-3.345269,-2.323278,-3.190424,4.000000
-6.928843,1.445173,2.763473,4.000000
-0.962476,2.858899,6.781841,4.000000
-6.933666,1.441114,2.759794,4.000000
-2.289341,2.050585,6.760321,4.000000
-1.701033,1.914797,-5.461209,4.000000
-2.944510,-3.660101,3.366708,4.000000
-6.174595,1.841377,0.053005,4.000000
3.200338,-0.413537,5.550186,4.000000
-6.280177,1.897968,0.108185,4.000000
-0.735385,1.839614,-5.549129,4.000000
3.414910,-3.615387,4.108305,4.000000
-1.214026,-6.527315,3.425436,4.000000
3.331969,-0.447924,5.966398,4.000000
-6.179187,0.611894,6.141920,4.000000
-6.326564,0.874291,6.155354,4.000000
3.300584,-0.586935,6.107062,4.000000
-1.221883,-6.454875,3.444139,4.000000
-1.741862,2.068989,6.180291,4.000000
-1.014171,2.194450,-6.058175,4.000000
-0.164413,3.147106,-7.379192,4.000000
-6.177987,0.909641,1.352862,4.000000
2.075029,0.325313,4.270196,4.000000
-6.402830,1.314492,5.794983,4.000000
-1.713079,1.918607,-5.428692,4.000000
-0.406665,2.084210,-5.635920,4.000000
-6.026032,0.580697,5.795931,4.000000
-5.993159,0.864847,1.747119,4.000000
-0.959858,2.746101,6.726995,4.000000
-6.451080,1.831831,0.357042,4.000000
-0.048924,2.741372,-6.531872,4.000000
-6.100111,0.842101,1.078294,4.000000
-6.563862,1.862361,0.407124,4.000000
-1.558686,1.937833,-5.477725,4.000000
-6.428910,1.305896,5.706220,4.000000
-1.637730,1.896393,6.870623,4.000000
1.778756,0.689517,1.960369,4.000000
-6.100410,0.832849,1.149310,4.000000
-0.176302,3.165601,-7.379464,4.000000
0.022153,3.330414,-5.782074,4.000000
-6.343632,0.984347,5.726129,4.000000
-5.959322,0.859104,1.850753,4.000000
4.234566,-3.675093,4.239004,4.000000
-1.509569,1.965612,-5.531439,4.000000
-6.277537,1.232021,5.627886,4.000000
-0.271387,2.477501,6.666617,4.000000
2.220886,0.947242,3.681604,4.000000
-6.935221,1.449752,2.738724,4.000000
4.229573,-3.649858,4.242922,4.000000
-5.951673,0.639184,5.326050,4.000000
3.314690,-0.587536,6.088440,4.000000
-1.163882,1.794719,-4.927956,4.000000
-5.095910,0.818084,0.786800,4.000000
3.219975,-0.876510,6.268935,4.000000
-0.081725,2.144710,-6.710145,4.000000
-6.699741,0.633817,-3.276845,4.000000
-0.364600,2.243999,-6.604859,4.000000
-5.394368,-0.430287,-3.453027,4.000000
-3.271182,-2.725898,-3.178415,4.000000
-1.618639,1.897111,-5.393842,4.000000
-6.100693,0.855871,1.012558,4.000000
-3.423355,-1.938834,-3.228411,4.000000
3.269821,0.231052,2.987818,4.000000
-1.033148,2.189766,-6.040413,4.000000
-1.594657,1.904047,-5.309064,4.000000
-3.268143,-2.150805,-3.211098,4.000000
-0.298026,2.253810,-6.612753,4.000000
-3.326621,-2.111826,-3.199694,4.000000
-5.094666,0.932633,1.153026,4.000000
-6.319127,1.263336,5.102794,4.000000
-4.975567,0.541690,0.613874,4.000000
-3.479375,-1.893206,-3.236590,4.000000
-1.219933,1.725573,-5.090469,4.000000
-6.273838,0.722761,5.717775,4.000000
-0.305029,2.249152,-6.606978,4.000000
-3.676594,-2.443343,-2.309025,4.000000
-0.265842,2.218282,-6.606972,4.000000
2.523991,-0.692827,6.342595,4.000000
-6.414536,1.300317,5.923301,4.000000
-2.032015,1.351006,-3.760096,4.000000
-6.611000,0.999119,1.155301,4.000000
3.586538,-3.343054,4.193298,4.000000
-2.068182,1.296039,-3.668000,4.000000
-6.546732,0.897308,4.119356,4.000000
-6.606506,0.999721,1.139338,4.000000
3.274917,-0.616688,6.113982,4.000000
3.195209,-0.689141,6.145469,4.000000
-6.381744,1.186580,4.779234,4.000000
-3.372053,-2.384231,-3.205090,4.000000
2.678445,-0.710008,5.829522,4.000000
2.453429,-1.859679,4.267920,4.000000
-4.827480,4.837354,3.543462,4.000000
1.530058,-1.993682,3.185018,4.000000
-3.171133,-0.225866,-7.009367,4.000000
-3.175634,-0.203780,-7.007036,4.000000
1.618233,-4.359214,4.014243,4.000000
1.773022,-1.705514,5.183932,4.000000
1.829448,1.293595,3.336424,4.000000
-4.595459,4.775383,3.554043,4.000000
-3.574989,4.481472,3.662121,4.000000
-4.099067,4.635525,3.518447,4.000000
-3.793367,4.548285,3.552347,4.000000
0.016356,-3.590600,3.514799,4.000000
-4.484084,4.744123,3.543611,4.000000
-4.038440,4.620274,3.527816,4.000000
-3.173607,-0.154227,-7.001331,4.000000
1.360530,1.519805,4.156476,4.000000
-4.627004,4.783002,3.552221,4.000000
-5.026815,4.883410,3.541116,4.000000
1.003639,-4.296141,4.023596,4.000000
-5.035269,4.883283,3.540969,4.000000
-0.035490,-3.291842,3.469030,4.000000
-3.173851,-0.107591,-6.991500,4.000000
-5.138908,4.907423,3.540922,4.000000
-3.809886,4.541924,3.416784,4.000000
-3.173355,-0.105334,-6.993211,4.000000
-3.177971,-0.229762,-7.010884,4.000000
0.797144,-4.380186,3.922797,4.000000
1.292871,1.758981,4.107665,4.000000
1.433986,1.208034,4.402073,4.000000
-4.033169,4.619534,3.517178,4.000000
-3.173471,0.200633,-6.919524,4.000000
-4.922395,4.856507,3.542057,4.000000
1.836655,-3.217075,4.278932,4.000000
-3.170632,-0.183875,-7.004580,4.000000
1.698996,1.232145,3.285382,4.000000
1.490673,-3.970552,4.167217,4.000000
-3.163855,0.024726,-6.976766,4.000000
-3.177814,-0.225925,-7.010503,4.000000
-4.658317,4.790757,3.549722,4.000000
1.451351,-1.891231,5.342212,4.000000
1.876253,-3.020212,4.392582,4.000000
-4.799554,4.829552,3.544360,4.000000
-2.030465,-0.133628,-1.279763,4.000000
1.034174,-4.389406,3.980330,4.000000
1.795547,-1.625101,5.180414,4.000000
-4.885577,4.846490,3.543085,4.000000
1.908395,-2.863653,4.569609,4.000000
2.027175,1.684616,3.821507,4.000000
1.297420,-4.500579,3.971542,4.000000
-0.170131,-3.068492,3.197090,4.000000
-1.380525,-4.861453,2.201735,4.000000
1.785406,-3.784453,3.974623,4.000000
1.874826,-2.835420,4.735576,4.000000
1.850286,-3.356841,3.451011,4.000000
-3.774797,4.529842,3.406494,4.000000
-4.599217,4.773206,3.540925,4.000000
-3.144882,0.390882,-6.940759,4.000000
-3.176272,-0.208326,-7.008647,4.000000
-3.140128,0.290613,-6.946656,4.000000
-3.177215,-0.201731,-7.007601,4.000000
-0.723338,-1.587400,2.394609,4.000000
0.136583,-3.621369,3.709899,4.000000
2.458651,-1.562810,4.211902,4.000000
-3.401398,4.386944,3.212964,4.000000
1.786639,-5.271168,3.687498,4.000000
-5.113161,4.901091,3.541661,4.000000
1.532131,-1.980372,3.188762,4.000000
1.854004,-3.019202,4.368984,4.000000
1.334997,1.342793,4.293853,4.000000
1.399220,1.323744,4.313926,4.000000
-3.714413,4.517828,3.464328,4.000000
-3.157532,0.094262,-6.974510,4.000000
-4.236744,4.683786,3.568783,4.000000
-3.173648,-0.142569,-6.999104,4.000000
-3.930776,4.596610,3.584898,4.000000
-4.885134,4.848073,3.544578,4.000000
1.838576,-3.125821,4.419247,4.000000
1.435290,-1.900991,5.424423,4.000000
-4.767070,4.817693,3.544265,4.000000
1.295921,-1.915687,5.484104,4.000000
0.039281,-3.498432,3.525681,4.000000
1.322351,1.686397,4.128333,4.000000
0.492614,-4.719811,3.641803,4.000000
2.195857,-1.803242,4.699312,4.000000
-4.536257,4.761668,3.535563,4.000000
1.589191,-4.483387,4.060521,4.000000
-3.172487,-0.233174,-7.011488,4.000000
2.223746,-2.478027,3.937425,4.000000
-3.124642,0.709623,-6.916635,4.000000
0.887274,-4.332299,3.970356,4.000000
1.882972,-3.702935,3.943208,4.000000
-4.049838,4.623699,3.530779,4.000000
-3.571530,4.463250,3.331738,4.000000
-0.436422,-4.010022,2.608722,4.000000
1.749742,-3.439099,4.340960,4.000000
-4.371501,4.716816,3.553932,4.000000
0.813283,1.527501,2.258781,4.000000
-4.764166,4.817614,3.544761,4.000000
1.366199,1.656582,2.719258,4.000000
-2.851041,2.866453,-1.322638,4.000000
1.802571,-0.701328,-6.578496,4.000000
2.235376,-2.474005,2.172077,4.000000
4.462682,-5.693856,4.224605,4.000000
3.795993,-0.102989,4.706965,4.000000
-2.506574,7.377979,0.097137,4.000000
2.273946,-2.249879,4.509887,4.000000
2.153013,0.409298,1.618015,4.000000
-2.168481,3.656641,0.154396,4.000000
0.409562,-2.321141,0.553254,4.000000
-0.842185,-4.493568,-0.703599,4.000000
1.545416,0.284275,1.412069,4.000000
0.490056,-2.419437,0.419628,4.000000
2.429117,4.827606,-1.651896,4.000000
1.942379,-1.210285,-7.207101,4.000000
3.063306,2.570878,-0.181357,4.000000
-0.710759,-3.968517,-0.485084,4.000000
-0.407183,-1.852799,1.863878,4.000000
-2.475558,7.407866,0.106201,4.000000
2.756419,2.119434,-3.416559,4.000000
1.826438,-1.120901,-7.034527,4.000000
8.754638,-2.708723,-0.083614,4.000000
8.763070,-2.715745,-0.064472,4.000000
6.199948,-5.122512,-1.569516,4.000000
1.733279,-0.480566,-6.343189,4.000000
1.673580,-0.874337,-6.760133,4.000000
1.873755,-0.345642,-6.133464,4.000000
1.797490,-0.721666,-6.606718,4.000000
5.811473,-4.724369,0.762734,4.000000
5.279603,-2.269586,-3.585891,4.000000
0.709724,-0.494681,-6.448838,4.000000
6.744905,-6.359401,1.676162,4.000000
2.233167,0.431955,1.610704,4.000000
-0.816786,0.731336,-0.697449,4.000000
8.755795,-2.727374,-0.056700,4.000000
1.613855,-0.860097,-6.743655,4.000000
1.515285,0.269511,1.405911,4.000000
0.030833,-3.642166,0.241653,4.000000
1.820409,-0.577222,-6.433407,4.000000
2.253448,-5.351108,6.812296,4.000000
0.949706,-0.410546,-6.355299,4.000000
3.564274,-0.693882,4.034349,4.000000
4.282903,-3.465162,0.947944,4.000000
1.783527,-0.566258,-6.427038,4.000000
6.747017,-6.361608,1.683503,4.000000
2.001655,0.407937,1.624438,4.000000
2.209508,0.422360,1.611703,4.000000
1.842256,-1.160893,-7.077024,4.000000
1.869682,-7.040989,1.476222,4.000000
-2.763277,-7.041953,-1.010584,4.000000
1.530326,0.277793,1.415376,4.000000
1.336787,7.131053,3.910139,4.000000
-2.949632,-2.291708,1.519016,4.000000
0.245023,-0.965766,-6.725340,4.000000
1.897553,-1.167489,-7.137364,4.000000
5.283310,-2.261167,-3.596807,4.000000
0.866277,1.472235,2.122743,4.000000
2.429929,4.834983,-1.652659,4.000000
4.450555,-5.681728,4.218465,4.000000
1.283511,2.548880,-5.554179,4.000000
0.686041,-0.785169,-6.705475,4.000000
1.378497,7.081663,3.939709,4.000000
1.207555,-5.794515,2.581002,4.000000
3.861260,0.117298,4.318820,4.000000
1.087788,-6.032950,5.226123,4.000000
-0.746619,0.741960,-0.661031,4.000000
3.667186,-0.318990,2.343805,4.000000
3.654747,-6.050509,3.034667,4.000000
3.842082,0.102066,4.368415,4.000000
-0.710465,-3.949220,-0.470434,4.000000
3.104195,-4.937127,-0.256026,4.000000
0.481486,-0.701463,-6.583103,4.000000
1.161015,-1.392164,-7.001048,4.000000
1.794867,0.406255,1.595999,4.000000
2.697427,-6.216829,1.811520,4.000000
-2.844284,2.869176,-1.327743,4.000000
3.338065,-4.217579,-0.623654,4.000000
1.777825,-0.545695,-6.405908,4.000000
-2.217686,3.565815,-0.097124,4.000000
5.869111,-4.752751,0.761804,4.000000
2.867236,-5.120210,0.153580,4.000000
1.070159,-6.020507,5.233650,4.000000
2.882663,-5.107219,0.200227,4.000000
1.083613,-6.030482,5.227065,4.000000
6.764304,-6.347041,1.682108,4.000000
2.702720,-6.217692,1.838859,4.000000
4.111180,-5.618490,2.267275,4.000000
2.499727,2.390212,-3.473212,4.000000
5.667678,-5.178122,1.966687,4.000000
1.387362,7.073556,3.948889,4.000000
5.431367,-3.842497,-3.990693,4.000000
-2.331068,3.264498,-0.411769,4.000000
3.199325,-4.560616,-0.360389,4.000000
1.825864,-0.249317,-6.025838,4.000000
0.625889,-0.434818,-6.418243,4.000000
2.734694,2.196378,-3.451681,4.000000
1.516346,0.269390,1.405795,4.000000
3.224657,-4.532861,-0.412375,4.000000
0.203455,-0.991860,-6.735024,4.000000
1.795765,-0.249207,-6.034444,4.000000
-2.409658,-2.788572,4.208239,4.000000
-3.933230,-3.090103,-2.176577,4.000000
8.028382,-1.585105,-3.331004,4.000000
1.431165,-4.893130,0.001061,4.000000
-7.523404,0.258121,-2.616011,4.000000
-3.520478,0.852070,3.207831,4.000000
-6.499360,-1.029294,-2.888231,4.000000
-2.512597,1.216119,1.930088,4.000000
-3.927335,-3.104090,-2.168208,4.000000
1.817809,-4.648115,-6.073992,4.000000
1.310058,-4.703650,-5.956529,4.000000
-3.488949,-0.678747,2.985884,4.000000
-3.185904,2.398684,3.403559,4.000000
-3.894622,-3.051419,-2.237495,4.000000
7.085453,0.778226,0.916195,4.000000
-4.098314,2.622905,2.103183,4.000000
-2.553207,1.724415,2.344851,4.000000
-3.077474,2.501577,3.666799,4.000000
-4.102275,1.951987,2.294273,4.000000
-3.232875,2.410303,3.420600,4.000000
0.505918,-3.868420,-4.118303,4.000000
1.077636,-5.268282,-5.613803,4.000000
-3.786601,-2.680667,-2.193577,4.000000
-2.501072,0.563996,6.154216,4.000000
1.418487,-4.882338,0.076622,4.000000
-2.595130,0.683304,1.801703,4.000000
1.187325,-5.086119,-5.734249,4.000000
1.652223,-4.519592,-6.111390,4.000000
-2.592332,1.622299,2.256630,4.000000
-3.686034,-0.551281,2.851260,4.000000
0.949446,-1.905154,-4.268650,4.000000
-2.617306,1.200815,2.003387,4.000000
-6.448659,-1.071817,-2.905897,4.000000
-2.638156,0.699471,1.803441,4.000000
-3.417615,-0.719513,3.040231,4.000000
-7.545132,0.304308,-2.601703,4.000000
1.480989,-4.910690,0.251370,4.000000
-7.542255,0.297619,-2.603060,4.000000
-1.830102,0.900027,1.384213,4.000000
7.728530,1.581868,0.190243,4.000000
1.642174,-2.630407,-3.336158,4.000000
0.335081,-7.772400,1.545640,4.000000
-3.795145,-2.711103,-2.196675,4.000000
-4.118888,2.624633,2.098879,4.000000
8.028049,-1.585082,-3.330827,4.000000
1.020046,-5.322165,-5.562902,4.000000
-2.603327,0.683102,1.806265,4.000000
1.761248,-4.600937,-6.089926,4.000000
7.737144,1.616494,0.071566,4.000000
1.602974,-2.489279,-3.443623,4.000000
-7.528794,0.265381,-2.611235,4.000000
1.612113,-2.514489,-3.426319,4.000000
-4.154118,2.635002,2.085764,4.000000
-2.512393,1.267502,1.984568,4.000000
-2.476339,1.199428,1.920976,4.000000
1.338879,-4.555251,-6.037204,4.000000
1.156627,-4.860832,-0.233799,4.000000
1.074787,-5.272259,-5.609852,4.000000
-3.186693,2.393787,3.402159,4.000000
-3.045130,1.321056,2.280092,4.000000
-3.284990,-0.658048,3.176796,4.000000
1.086160,-5.265484,-5.617668,4.000000
-2.646714,2.823135,4.192562,4.000000
-3.903158,-3.069281,-2.184204,4.000000
1.760950,-4.595405,-6.092732,4.000000
-7.381013,-0.014254,-2.673941,4.000000
1.439108,-1.982201,-3.699425,4.000000
-2.556293,1.729844,2.350481,4.000000
-4.394286,2.086146,2.302632,4.000000
-6.269931,-1.208240,-2.935746,4.000000
1.597128,-4.747014,-5.985140,4.000000
1.114974,-5.227678,-5.642728,4.000000
1.304162,-4.893114,0.500144,4.000000
-3.241065,1.893625,2.348948,4.000000
1.140358,-5.191344,-5.667423,4.000000
-3.261059,1.052036,2.670442,4.000000
1.747358,-4.622622,-6.075868,4.000000
-2.975084,1.170696,2.285333,4.000000
-2.653124,2.798878,4.181877,4.000000
1.403447,-4.385803,-6.132753,4.000000
0.179474,-6.627696,1.329607,4.000000
0.521902,-3.884199,-4.114375,4.000000
-4.096841,2.621881,2.103445,4.000000
-1.837875,0.946837,1.440639,4.000000
-3.919146,-3.101748,-2.152595,4.000000
-5.715353,-1.843415,-2.924804,4.000000
1.835870,-4.647510,-6.076968,4.000000
7.727125,1.625814,0.100281,4.000000
-3.850863,1.862418,2.321405,4.000000
-6.525757,-1.034631,-2.876084,4.000000
-3.003977,2.207039,3.020300,4.000000
-1.832636,0.915209,1.396989,4.000000
-3.131602,1.438595,2.317642,4.000000
-2.680323,2.774259,4.154020,4.000000
-2.692850,2.751241,4.129780,4.000000
-4.228166,1.940876,2.198191,4.000000
-6.849246,-0.720794,-2.821681,4.000000
1.748896,-4.644213,-6.065013,4.000000
-2.436970,1.204852,1.881209,4.000000
-3.931385,-3.104388,-2.168224,4.000000
5.945967,-1.060357,0.872434,5.000000
-2.381356,-3.710212,-1.406464,5.000000
3.000853,1.672682,-0.211452,5.000000
2.046265,-8.655499,3.306031,5.000000
2.056978,-8.660956,3.279302,5.000000
-1.968712,-2.586747,-1.026637,5.000000
3.469904,6.807541,-0.106260,5.000000
-3.803462,-4.237047,-5.329023,5.000000
4.163718,0.433761,-1.863722,5.000000
5.905008,-1.033837,0.895625,5.000000
5.866793,-0.570529,4.478019,5.000000
-0.309664,-6.736416,6.659795,5.000000
7.968920,-0.956679,0.682295,5.000000
5.823714,-0.546200,4.474978,5.000000
3.419487,6.601989,0.314569,5.000000
-3.216012,-5.522285,-4.721817,5.000000
-6.633253,-2.966927,-3.329536,5.000000
-2.926472,-2.379346,-0.203535,5.000000
-0.468857,-6.638705,6.674648,5.000000
-2.427479,-3.019677,-1.245556,5.000000
-2.796630,-2.108799,-0.649812,5.000000
-2.568710,-2.953044,-1.214873,5.000000
-2.281041,-4.240485,-1.724997,5.000000
-1.164922,-2.934539,-1.746360,5.000000
-6.141155,-4.389974,-1.858757,5.000000
-5.669997,-3.976505,-4.450935,5.000000
3.201332,-3.708663,0.271672,5.000000
-2.910856,-2.269633,-0.405397,5.000000
-3.726411,-4.380891,-5.289776,5.000000
-2.231339,-4.441174,-1.867053,5.000000
-7.976484,-1.087895,-3.299093,5.000000
7.913838,-1.054025,0.607957,5.000000
-2.594694,-2.272753,-1.098634,5.000000
-1.653165,-2.531943,5.979347,5.000000
3.432985,6.687078,0.073691,5.000000
-3.248428,-5.466847,-4.749009,5.000000
-3.207951,-5.506118,-4.737118,5.000000
1.630224,4.660817,3.652714,5.000000
-1.609868,-2.436888,6.107389,5.000000
-3.736623,-4.350088,-5.307014,5.000000
-5.115093,-2.820232,-4.889765,5.000000
-3.112309,-5.624014,-4.691042,5.000000
-2.265786,-2.640415,6.165977,5.000000
7.785302,-1.106711,0.598235,5.000000
-3.218242,-5.506156,-4.730523,5.000000
-1.608808,-2.501948,5.968692,5.000000
-1.253421,-1.980784,5.926744,5.000000
-1.570117,-2.924144,-1.493339,5.000000
-2.441103,-3.052974,-1.285170,5.000000
-3.797444,-4.249167,-5.325719,5.000000
-2.417633,-3.040056,-1.256167,5.000000
-2.641785,-2.271907,-0.942167,5.000000
-2.754061,-2.161476,-0.776049,5.000000
-2.441366,-3.053981,-1.284529,5.000000
-2.519990,-2.753100,-1.133418,5.000000
-1.434215,-2.127738,6.393842,5.000000
7.934460,-0.961288,0.671046,5.000000
-5.659091,-4.004534,-4.526426,5.000000
-2.354996,-3.848482,-1.455156,5.000000
-2.622169,-2.277810,-1.026584,5.000000
-1.129680,-2.934709,-1.765773,5.000000
-2.677689,-2.196159,-0.919301,5.000000
-6.581140,-3.104450,-3.670087,5.000000
-2.547080,-3.135987,-0.864742,5.000000
6.636509,-0.852283,0.095161,5.000000
-2.832527,-2.268438,-0.628907,5.000000
-7.975556,-1.095388,-3.284026,5.000000
-3.356474,-5.285974,-4.827903,5.000000
5.959534,-1.073177,0.879628,5.000000
2.039745,-8.650008,3.316509,5.000000
3.404573,6.597238,0.300068,5.000000
-1.864530,-2.761500,-1.132748,5.000000
-2.415089,-3.048810,-1.265980,5.000000
6.604195,-0.688662,-0.146993,5.000000
-3.753904,-4.325791,-5.308862,5.000000
-7.476218,-1.509615,-3.005934,5.000000
-2.680561,-3.386502,-0.353820,5.000000
7.957271,-0.967733,0.669714,5.000000
-1.710231,-2.493848,6.032248,5.000000
-2.090780,-2.725063,6.116480,5.000000
-1.521556,-2.220715,6.083751,5.000000
-2.435154,-3.040208,-1.244183,5.000000
-3.189707,-5.550410,-4.709445,5.000000
-3.111384,-5.625086,-4.690848,5.000000
-2.678482,-3.412559,-0.213040,5.000000
6.618412,-0.820369,-0.036963,5.000000
-1.685164,-2.480852,6.097727,5.000000
-5.573659,-4.403798,-4.206729,5.000000
-2.660901,-3.232344,-0.553037,5.000000
-2.653052,-2.454325,-0.912517,5.000000
-1.950079,-2.953997,-1.273619,5.000000
6.881425,-1.051527,-0.610467,5.000000
-2.674040,-3.369364,-0.410810,5.000000
7.558475,-1.206700,0.486038,5.000000
-3.332218,-5.321427,-4.814528,5.000000
-3.794685,-4.253643,-5.325216,5.000000
-2.457286,-2.756834,-1.132256,5.000000
-2.686175,-2.331747,-0.893090,5.000000
-2.637152,-3.279186,-0.571983,5.000000
-1.481595,-2.134677,6.249052,5.000000
-0.621061,-7.256977,0.782463,5.000000
2.046337,-3.442189,2.340233,5.000000
2.047537,-3.463847,2.166253,5.000000
-1.922512,-5.950151,0.660558,5.000000
-3.099875,-2.711900,6.100024,5.000000
4.172683,-2.308376,-1.583933,5.000000
-5.719833,-2.927300,4.228249,5.000000
1.750199,-4.338602,0.972852,5.000000
-3.543595,-7.485690,2.594932,5.000000
-7.519837,-0.850870,-2.676291,5.000000
-4.537757,-4.276334,-3.854391,5.000000
-4.448713,-3.343158,4.087074,5.000000
0.077997,-5.183741,0.787964,5.000000
-5.568697,-3.658257,-4.015861,5.000000
-4.500475,-4.296911,-3.872392,5.000000
-3.165105,-7.794596,2.175428,5.000000
1.756660,-4.348633,0.929834,5.000000
-2.811641,-5.347430,3.265815,5.000000
-3.586286,-7.084384,2.649568,5.000000
-3.091988,-2.717296,6.079277,5.000000
0.029435,-5.169708,0.791705,5.000000
3.113237,7.425077,-2.481711,5.000000
-4.214977,2.913565,1.966536,5.000000
3.099150,7.416146,-2.485753,5.000000
-3.297674,-3.191443,5.002401,5.000000
-2.295861,-2.321189,6.051229,5.000000
-4.551510,-3.829082,4.042032,5.000000
